protein_id	protein_name	copy_number	cluster_id
GDKOHJ_02705	phenylalanine transporter	1	GDKOHJ_02705
GDKOHJ_02700	mechanosensitive ion channel YbdG	1	GDKOHJ_02700
GDKOHJ_02695	oxygen-insensitive NAD(P)H nitroreductase NfsB	1	GDKOHJ_02695
GDKOHJ_02690	MmcQ/YjbR family DNA-binding protein	1	GDKOHJ_02690
GDKOHJ_02685	Uncharacterized protein YbdJ	1	GDKOHJ_02685
GDKOHJ_02680	YbdK family carboxylate-amine ligase	1	GDKOHJ_02680
GDKOHJ_02720	Cu(+)/Ag(+) efflux RND transporter periplasmic metallochaperone CusF	1	GDKOHJ_02720
GDKOHJ_02880	allantoinase	1	GDKOHJ_02880
GDKOHJ_02875	uracil/xanthine transporter	1	GDKOHJ_02875
GDKOHJ_02870	glycerate 3-kinase	1	GDKOHJ_02870
GDKOHJ_02860	(S)-ureidoglycine aminohydrolase	1	GDKOHJ_02860
GDKOHJ_02855	allantoate deiminase	1	GDKOHJ_02855
GDKOHJ_02850	ureidoglycolate dehydrogenase	1	GDKOHJ_02850
GDKOHJ_02845	Protein FdrA	1	GDKOHJ_02845
GDKOHJ_02840	Uncharacterized protein YlbE	1	GDKOHJ_02840
GDKOHJ_02775	Bifunctional protein FolD	1	GDKOHJ_02775
GDKOHJ_02830	carbamate kinase	1	GDKOHJ_02830
GDKOHJ_02815	5-(carboxyamino)imidazole ribonucleotide synthase	1	GDKOHJ_02815
GDKOHJ_02810	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	1	GDKOHJ_02810
GDKOHJ_02805	Inner membrane protein	1	GDKOHJ_02805
GDKOHJ_02800	UDP-2,3-diacylglucosamine diphosphatase	1	GDKOHJ_02800
GDKOHJ_02795	peptidylprolyl isomerase B	1	GDKOHJ_02795
GDKOHJ_02790	cysteine--tRNA ligase	1	GDKOHJ_02790
GDKOHJ_02785	Inner membrane protein YbcI	1	GDKOHJ_02785
GDKOHJ_02780	ribosome-associated protein YbcJ	1	GDKOHJ_02780
GDKOHJ_02835	Uncharacterized protein YlbF	1	GDKOHJ_02835
GDKOHJ_04720	DNA polymerase III subunit alpha	1	GDKOHJ_04720
GDKOHJ_04715	acetyl-CoA carboxylase carboxyl transferase subunit alpha	1	GDKOHJ_04715
GDKOHJ_04710	lysine decarboxylase LdcC	1	GDKOHJ_04710
GDKOHJ_04705	VOC family protein	1	GDKOHJ_04705
GDKOHJ_04700	tRNA lysidine(34) synthetase TilS	1	GDKOHJ_04700
GDKOHJ_04695	Rho-binding antiterminator	1	GDKOHJ_04695
GDKOHJ_04690	YaeP family protein	1	GDKOHJ_04690
GDKOHJ_04685	Uncharacterized protein YaeQ	1	GDKOHJ_04685
GDKOHJ_03855	Inner membrane protein	1	GDKOHJ_03855
GDKOHJ_04675	envelope stress response activation lipoprotein NlpE	1	GDKOHJ_04675
GDKOHJ_04670	YaeF family permuted papain-like enzyme	1	GDKOHJ_04670
GDKOHJ_04665	proline--tRNA ligase	1	GDKOHJ_04665
GDKOHJ_04660	tRNA (N6-threonylcarbamoyladenosine(37)-N6)-methyltransferase TrmO	1	GDKOHJ_04660
GDKOHJ_04655	Rcs stress response system protein RcsF	1	GDKOHJ_04655
GDKOHJ_04650	methionine ABC transporter substrate-binding lipoprotein MetQ	1	GDKOHJ_04650
GDKOHJ_04645	D-methionine transport system permease protein MetI	1	GDKOHJ_04645
GDKOHJ_04640	methionine ABC transporter ATP-binding protein MetN	1	GDKOHJ_04640
GDKOHJ_04680	alternative ribosome rescue aminoacyl-tRNA hydrolase ArfB	1	GDKOHJ_04680
GDKOHJ_04815	bifunctional uridylyltransferase/uridylyl-removing protein GlnD	1	GDKOHJ_04815
GDKOHJ_04810	type I methionyl aminopeptidase	1	GDKOHJ_04810
GDKOHJ_04800	30S ribosomal protein S2	1	GDKOHJ_04800
GDKOHJ_04795	elongation factor Tu	1	GDKOHJ_04795
GDKOHJ_04790	UMP kinase	1	GDKOHJ_04790
GDKOHJ_04785	ribosome recycling factor	1	GDKOHJ_04785
GDKOHJ_04780	1-deoxy-D-xylulose-5-phosphate reductoisomerase	1	GDKOHJ_04780
GDKOHJ_04775	(2E,6E)-farnesyl-diphosphate-specific ditrans,polycis-undecaprenyl-diphosphate synthase	1	GDKOHJ_04775
GDKOHJ_04725	ribonuclease HII	1	GDKOHJ_04725
GDKOHJ_04765	phosphatidate cytidylyltransferase	1	GDKOHJ_04765
GDKOHJ_04760	sigma E protease regulator RseP	1	GDKOHJ_04760
GDKOHJ_04755	outer membrane protein assembly factor BamA	1	GDKOHJ_04755
GDKOHJ_04750	molecular chaperone Skp	1	GDKOHJ_04750
GDKOHJ_04745	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	1	GDKOHJ_04745
GDKOHJ_04740	3-hydroxyacyl-ACP dehydratase FabZ	1	GDKOHJ_04740
GDKOHJ_04735	acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase	1	GDKOHJ_04735
GDKOHJ_04730	lipid-A-disaccharide synthase	1	GDKOHJ_04730
GDKOHJ_04770	CDP-diglyceride synthase	1	GDKOHJ_04770
GDKOHJ_04495	DewJ	1	GDKOHJ_04495
GDKOHJ_04490	type VI secretion system baseplate subunit TssG	1	GDKOHJ_04490
GDKOHJ_04485	type VI secretion system baseplate subunit TssF	1	GDKOHJ_04485
GDKOHJ_04480	type VI secretion system baseplate subunit TssE	1	GDKOHJ_04480
GDKOHJ_04475	type VI secretion system contractile sheath large subunit	1	GDKOHJ_04475
GDKOHJ_04470	type VI secretion system contractile sheath small subunit	1	GDKOHJ_04470
GDKOHJ_04465	Type VI secretion system protein, Hcp family	1	GDKOHJ_04465
GDKOHJ_04460	hypothetical protein	1	GDKOHJ_04460
GDKOHJ_04635	D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphatase	1	GDKOHJ_04635
GDKOHJ_04450	DUF4123 domain-containing protein	1	GDKOHJ_04450
GDKOHJ_04445	hypothetical protein	1	GDKOHJ_04445
GDKOHJ_04440	Type VI secretion system protein	1	GDKOHJ_04440
GDKOHJ_04430	Aec15	1	GDKOHJ_04430
GDKOHJ_04425	DUF2169 domain-containing protein	1	GDKOHJ_04425
GDKOHJ_04420	DUF4150 domain-containing protein	1	GDKOHJ_04420
GDKOHJ_04415	Aec11	1	GDKOHJ_04415
GDKOHJ_04410	H repeat-associated protein ydcC	1	GDKOHJ_04410
GDKOHJ_04455	Type VI secretion system tip protein VgrG	1	GDKOHJ_04455
GDKOHJ_04595	2,5-didehydrogluconate reductase DkgB	1	GDKOHJ_04595
GDKOHJ_04590	DNA-binding transcriptional regulator YafC	1	GDKOHJ_04590
GDKOHJ_04585	endonuclease/exonuclease/phosphatase family protein	1	GDKOHJ_04585
GDKOHJ_04580	Ubiquinone/menaquinone biosynthesis C-methylase UbiE/MenG	1	GDKOHJ_04580
GDKOHJ_04575	murein transglycosylase D	1	GDKOHJ_04575
GDKOHJ_04570	hydroxyacylglutathione hydrolase	1	GDKOHJ_04570
GDKOHJ_04565	Uncharacterized protein YafS	1	GDKOHJ_04565
GDKOHJ_04560	ribonuclease HI	1	GDKOHJ_04560
GDKOHJ_04500	type VI secretion system lipoprotein TssJ	1	GDKOHJ_04500
GDKOHJ_04545	Lipoprotein	1	GDKOHJ_04545
GDKOHJ_04540	Aec32	1	GDKOHJ_04540
GDKOHJ_04535	Type VI secretion system ImpA family N-terminal domain-containing protein	1	GDKOHJ_04535
GDKOHJ_04530	type VI secretion system membrane subunit TssM	1	GDKOHJ_04530
GDKOHJ_04525	type VI secretion system protein TssA	1	GDKOHJ_04525
GDKOHJ_04520	type VI secretion system-associated protein VasI	1	GDKOHJ_04520
GDKOHJ_04515	type VI secretion system ATPase TssH	1	GDKOHJ_04515
GDKOHJ_04510	type IVB secretion system protein IcmH/DotU	1	GDKOHJ_04510
GDKOHJ_04505	type VI secretion system baseplate subunit TssK	1	GDKOHJ_04505
GDKOHJ_04555	DNA polymerase III subunit epsilon	1	GDKOHJ_04555
GDKOHJ_11085	mannitol operon repressor MtlR	1	GDKOHJ_11085
GDKOHJ_11080	Uncharacterized protein YibT	1	GDKOHJ_11080
GDKOHJ_11075	YibL family ribosome-associated protein	1	GDKOHJ_11075
GDKOHJ_11070	Putative inner membrane lipoprotein	1	GDKOHJ_11070
GDKOHJ_11065	Putative inner membrane lipoprotein	1	GDKOHJ_11065
GDKOHJ_11060	YadA-like family protein	1	GDKOHJ_11060
GDKOHJ_11055	L-lactate permease	1	GDKOHJ_11055
GDKOHJ_11050	transcriptional regulator LldR	1	GDKOHJ_11050
GDKOHJ_04820	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	1	GDKOHJ_04820
GDKOHJ_11040	tRNA (uridine(34)/cytosine(34)/5-carboxymethylaminomethyluridine(34)-2'-O)-methyltransferase TrmL	1	GDKOHJ_11040
GDKOHJ_11035	serine O-acetyltransferase	1	GDKOHJ_11035
GDKOHJ_11030	NAD(P)H-dependent glycerol-3-phosphate dehydrogenase	1	GDKOHJ_11030
GDKOHJ_11025	protein-export chaperone SecB	1	GDKOHJ_11025
GDKOHJ_11020	glutaredoxin 3	1	GDKOHJ_11020
GDKOHJ_11015	Uncharacterized protein YibN	1	GDKOHJ_11015
GDKOHJ_11010	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	1	GDKOHJ_11010
GDKOHJ_11005	murein hydrolase activator EnvC	1	GDKOHJ_11005
GDKOHJ_11045	quinone-dependent L-lactate dehydrogenase	1	GDKOHJ_11045
GDKOHJ_11195	3-keto-L-gulonate-6-phosphate decarboxylase UlaD	1	GDKOHJ_11195
GDKOHJ_11190	L-ribulose-5-phosphate 3-epimerase	1	GDKOHJ_11190
GDKOHJ_11185	L-ribulose-5-phosphate 4-epimerase	1	GDKOHJ_11185
GDKOHJ_11180	aldehyde dehydrogenase AldB	1	GDKOHJ_11180
GDKOHJ_11175	Fic family protein	1	GDKOHJ_11175
GDKOHJ_11170	L-threonine dehydrogenase	1	GDKOHJ_11170
GDKOHJ_11165	selenocysteine-specific translation elongation factor	1	GDKOHJ_11165
GDKOHJ_11160	L-seryl-tRNA(Sec) selenium transferase	1	GDKOHJ_11160
GDKOHJ_11090	mannitol-1-phosphate 5-dehydrogenase	1	GDKOHJ_11090
GDKOHJ_11150	Autotransporter outer membrane beta-barrel domain-containing protein	1	GDKOHJ_11150
GDKOHJ_11145	Fimbrial biogenesis outer membrane usher protein	1	GDKOHJ_11145
GDKOHJ_11140	Molecular chaperone	1	GDKOHJ_11140
GDKOHJ_11135	Fimbrial protein	1	GDKOHJ_11135
GDKOHJ_11130	Sigma-70 family RNA polymerase sigma factor	1	GDKOHJ_11130
GDKOHJ_11125	Putative fimbrial operon positive regulatory protein FanR	1	GDKOHJ_11125
GDKOHJ_11120	Inner membrane protein YibH	1	GDKOHJ_11120
GDKOHJ_11115	Uncharacterized protein YibI	1	GDKOHJ_11115
GDKOHJ_11110	PTS mannitol transporter subunit IICBA	1	GDKOHJ_11110
GDKOHJ_11155	glutathione S-transferase	1	GDKOHJ_11155
GDKOHJ_10900	50S ribosomal protein L28	1	GDKOHJ_10900
GDKOHJ_10895	DNA repair protein RadC	1	GDKOHJ_10895
GDKOHJ_10890	bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC	1	GDKOHJ_10890
GDKOHJ_10885	dUTP diphosphatase	1	GDKOHJ_10885
GDKOHJ_10880	nucleoid occlusion factor SlmA	1	GDKOHJ_10880
GDKOHJ_10875	Orotate phosphoribosyltransferase	1	GDKOHJ_10875
GDKOHJ_10870	Putative PyrE leader peptide	1	GDKOHJ_10870
GDKOHJ_10865	ribonuclease PH	1	GDKOHJ_10865
GDKOHJ_11000	Uncharacterized protein YibQ	1	GDKOHJ_11000
GDKOHJ_10855	DNA damage-inducible protein D	1	GDKOHJ_10855
GDKOHJ_10850	UPF0126 inner membrane protein YicG	1	GDKOHJ_10850
GDKOHJ_10845	NAD-dependent DNA ligase LigB	1	GDKOHJ_10845
GDKOHJ_10840	guanylate kinase	1	GDKOHJ_10840
GDKOHJ_10835	DNA-directed RNA polymerase subunit omega	1	GDKOHJ_10835
GDKOHJ_04835	DNA-binding transcriptional regulator CdaR	1	GDKOHJ_04835
GDKOHJ_04830	DUF3461 domain-containing protein	1	GDKOHJ_04830
GDKOHJ_04825	phosphodiesterase YaeI	1	GDKOHJ_04825
GDKOHJ_10860	putative endoribonuclease YicC	1	GDKOHJ_10860
GDKOHJ_10995	UDP-glucuronate:LPS(HepIII) glycosyltransferase	1	GDKOHJ_10995
GDKOHJ_10990	L-threonine 3-dehydrogenase	1	GDKOHJ_10990
GDKOHJ_10985	glycine C-acetyltransferase	1	GDKOHJ_10985
GDKOHJ_10980	ADP-glyceromanno-heptose 6-epimerase	1	GDKOHJ_10980
GDKOHJ_10975	ADP-heptose--LPS heptosyltransferase RfaF	1	GDKOHJ_10975
GDKOHJ_10970	lipopolysaccharide heptosyltransferase RfaC	1	GDKOHJ_10970
GDKOHJ_10965	Ligase	1	GDKOHJ_10965
GDKOHJ_10960	Beta1,3-glucosyltransferase WaaV	1	GDKOHJ_10960
GDKOHJ_10905	50S ribosomal protein L33	1	GDKOHJ_10905
GDKOHJ_10950	lipopolysaccharide core heptose(II) kinase RfaY	1	GDKOHJ_10950
GDKOHJ_10945	Lipopolysaccharide biosynthesis protein, LPS:glycosyltransferase	1	GDKOHJ_10945
GDKOHJ_10940	lipopolysaccharide 3-alpha-galactosyltransferase	1	GDKOHJ_10940
GDKOHJ_10935	lipopolysaccharide core heptose(I) kinase RfaP	1	GDKOHJ_10935
GDKOHJ_10930	Lipopolysaccharide core biosynthesis protein RfaG	1	GDKOHJ_10930
GDKOHJ_10925	lipopolysaccharide core heptosyltransferase RfaQ	1	GDKOHJ_10925
GDKOHJ_10920	lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase	1	GDKOHJ_10920
GDKOHJ_10915	pantetheine-phosphate adenylyltransferase	1	GDKOHJ_10915
GDKOHJ_10910	bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase	1	GDKOHJ_10910
GDKOHJ_10955	Lipopolysaccharide biosynthesis protein, LPS:glycosyltransferase	1	GDKOHJ_10955
GDKOHJ_04155	Flagellar hook-associated protein	1	GDKOHJ_04155
GDKOHJ_04150	OmpR/PhoB-type domain-containing protein	1	GDKOHJ_04150
GDKOHJ_04145	lateral flagellin LafA	1	GDKOHJ_04145
GDKOHJ_04120	Flagellar hook-associated protein 2	1	GDKOHJ_04120
GDKOHJ_04115	flagellar export chaperone FliS	1	GDKOHJ_04115
GDKOHJ_04110	Flagellar protein FliT	1	GDKOHJ_04110
GDKOHJ_04105	Lateral flagellar hook length control protein (FliK-like)	1	GDKOHJ_04105
GDKOHJ_04100	Flagellar protein FliL	1	GDKOHJ_04100
GDKOHJ_04405	ISAs1 family transposase	1	GDKOHJ_04405
GDKOHJ_04090	flagellar motor stator protein MotA	1	GDKOHJ_04090
GDKOHJ_04085	putative lateral flagellar export/assembly protein LafU	1	GDKOHJ_04085
GDKOHJ_04080	DNA polymerase IV	1	GDKOHJ_04080
GDKOHJ_04075	type I toxin-antitoxin system antitoxin YafN	1	GDKOHJ_04075
GDKOHJ_04070	type II toxin-antitoxin system mRNA interferase toxin YafO	1	GDKOHJ_04070
GDKOHJ_04065	GNAT family N-acetyltransferase	1	GDKOHJ_04065
GDKOHJ_04060	RNA ligase RtcB family protein	1	GDKOHJ_04060
GDKOHJ_04055	peptide chain release factor H	1	GDKOHJ_04055
GDKOHJ_04095	FliA/WhiG family RNA polymerase sigma factor	1	GDKOHJ_04095
GDKOHJ_04255	Putative glycerol-3-phosphate cytidylyltransferase	1	GDKOHJ_04255
GDKOHJ_04250	hypothetical protein	1	GDKOHJ_04250
GDKOHJ_04245	DUF3800 domain-containing protein	1	GDKOHJ_04245
GDKOHJ_04240	Glycosyltransferase, group 2 family protein	1	GDKOHJ_04240
GDKOHJ_04235	Putative lysine-N-methylase	1	GDKOHJ_04235
GDKOHJ_04230	Lateral flagellar chaperone protein (FlgN-like)	1	GDKOHJ_04230
GDKOHJ_04225	flagellar biosynthesis anti-sigma factor FlgM	1	GDKOHJ_04225
GDKOHJ_04220	Flagella basal body P-ring formation protein FlgA	1	GDKOHJ_04220
GDKOHJ_04160	flagellar hook-associated protein FlgL	1	GDKOHJ_04160
GDKOHJ_04210	flagellar basal body rod protein FlgC	1	GDKOHJ_04210
GDKOHJ_04205	Basal-body rod modification protein FlgD	1	GDKOHJ_04205
GDKOHJ_04195	flagellar hook protein FlgE	1	GDKOHJ_04195
GDKOHJ_04190	Flagellar basal body rod protein FlgF	1	GDKOHJ_04190
GDKOHJ_04185	flagellar basal-body rod protein FlgG	1	GDKOHJ_04185
GDKOHJ_04180	flagellar basal body L-ring protein FlgH	1	GDKOHJ_04180
GDKOHJ_04175	Flagellar basal body P-ring protein FlgI	1	GDKOHJ_04175
GDKOHJ_04170	Lateral flagellar peptidoglycan hydrolase	1	GDKOHJ_04170
GDKOHJ_04165	flagellar hook-associated protein FlgK	1	GDKOHJ_04165
GDKOHJ_04215	flagellar basal body rod protein FlgB	1	GDKOHJ_04215
GDKOHJ_03940	type B 50S ribosomal protein L31	1	GDKOHJ_03940
GDKOHJ_03935	small membrane protein YkgR	1	GDKOHJ_03935
GDKOHJ_03930	2,4-dienoyl-CoA reductase or related NADH-dependent reductase, Old Yellow Enzyme (OYE) family	1	GDKOHJ_03930
GDKOHJ_03925	DUF1100 domain-containing protein	1	GDKOHJ_03925
GDKOHJ_03920	DNA-binding transcriptional regulator, LysR family	1	GDKOHJ_03920
GDKOHJ_03915	DNA-binding transcriptional regulator, LysR family	1	GDKOHJ_03915
GDKOHJ_03910	Pyridoxal reductase PdxI or related oxidoreductase, aldo/keto reductase family	1	GDKOHJ_03910
GDKOHJ_03905	Aldo/keto reductase, related to diketogulonate reductase	1	GDKOHJ_03905
GDKOHJ_04050	cytosol nonspecific dipeptidase	1	GDKOHJ_04050
GDKOHJ_03895	Transcriptional regulator GlxA, contains an amidase domain and an AraC-type DNA-binding HTH domain	1	GDKOHJ_03895
GDKOHJ_03890	Aldo/keto reductase, related to diketogulonate reductase	1	GDKOHJ_03890
GDKOHJ_03885	reactive chlorine species resistance protein RclC	1	GDKOHJ_03885
GDKOHJ_03880	reactive chlorine resistance oxidoreductase RclA	1	GDKOHJ_03880
GDKOHJ_03875	DNA-binding transcriptional regulator RclR	1	GDKOHJ_03875
GDKOHJ_03870	Uncharacterized protein YkgE	1	GDKOHJ_03870
GDKOHJ_03865	LutB/LldF family L-lactate oxidation iron-sulfur protein	1	GDKOHJ_03865
GDKOHJ_03860	Uncharacterized protein YkgG	1	GDKOHJ_03860
GDKOHJ_03900	inverse autotransporter adhesin FdeC	1	GDKOHJ_03900
GDKOHJ_04045	xanthine phosphoribosyltransferase	1	GDKOHJ_04045
GDKOHJ_04040	esterase FrsA	1	GDKOHJ_04040
GDKOHJ_04035	sigma factor-binding protein Crl	1	GDKOHJ_04035
GDKOHJ_04030	phosphoporin PhoE	1	GDKOHJ_04030
GDKOHJ_04025	Glutamate 5-kinase	1	GDKOHJ_04025
GDKOHJ_04020	glutamate-5-semialdehyde dehydrogenase	1	GDKOHJ_04020
GDKOHJ_04010	CP4-like integrase	1	GDKOHJ_04010
GDKOHJ_04005	MarR family transcriptional regulator	1	GDKOHJ_04005
GDKOHJ_03945	Large ribosomal subunit protein bL36B	1	GDKOHJ_03945
GDKOHJ_03995	Protein SepA	1	GDKOHJ_03995
GDKOHJ_03990	Insertion element IS1 1/2/3/5/6 protein InsA	1	GDKOHJ_03990
GDKOHJ_03985	Inner membrane protein YagU	1	GDKOHJ_03985
GDKOHJ_03975	fimbrial chaperone EcpE	1	GDKOHJ_03975
GDKOHJ_03970	polymerized tip adhesin of ECP fibers	1	GDKOHJ_03970
GDKOHJ_03965	fimbrial usher EcpC	1	GDKOHJ_03965
GDKOHJ_03960	fimbrial chaperone EcpB	1	GDKOHJ_03960
GDKOHJ_03955	common pilus major fimbrillin subunit EcpA	1	GDKOHJ_03955
GDKOHJ_03950	regulator protein EcpR	1	GDKOHJ_03950
GDKOHJ_04000	vacuolating autotransporter toxin Vat	1	GDKOHJ_04000
GDKOHJ_04285	Flagellar hook-basal body complex protein FliE	1	GDKOHJ_04285
GDKOHJ_04280	flagellar basal-body MS-ring/collar protein FliF	1	GDKOHJ_04280
GDKOHJ_04275	Flagellar motor switch protein FliG	1	GDKOHJ_04275
GDKOHJ_16630	OmpA family protein	1	GDKOHJ_16630
GDKOHJ_16625	50S ribosomal protein L19	1	GDKOHJ_16625
GDKOHJ_16620	tRNA (guanosine(37)-N1)-methyltransferase TrmD	1	GDKOHJ_16620
GDKOHJ_16615	ribosome maturation factor RimM	1	GDKOHJ_16615
GDKOHJ_16610	30S ribosomal protein S16	1	GDKOHJ_16610
GDKOHJ_04260	flagellar export protein FliJ	1	GDKOHJ_04260
GDKOHJ_16600	Inner membrane protein YpjD	1	GDKOHJ_16600
GDKOHJ_16595	UPF0053 inner membrane protein YfjD	1	GDKOHJ_16595
GDKOHJ_16590	nucleotide exchange factor GrpE	1	GDKOHJ_16590
GDKOHJ_16585	NAD(+) kinase	1	GDKOHJ_16585
GDKOHJ_16580	DNA repair protein RecN	1	GDKOHJ_16580
GDKOHJ_16575	outer membrane protein assembly factor BamE	1	GDKOHJ_16575
GDKOHJ_16570	RnfH family protein	1	GDKOHJ_16570
GDKOHJ_16565	type II toxin-antitoxin system toxin RatA	1	GDKOHJ_16565
GDKOHJ_16605	signal recognition particle protein	1	GDKOHJ_16605
GDKOHJ_04400	Aec8	1	GDKOHJ_04400
GDKOHJ_04395	Conjugal transfer protein	1	GDKOHJ_04395
GDKOHJ_04390	hypothetical protein	1	GDKOHJ_04390
GDKOHJ_04385	2-oxoglutaramate amidase	1	GDKOHJ_04385
GDKOHJ_04380	Ivy family C-type lysozyme inhibitor	1	GDKOHJ_04380
GDKOHJ_04375	acyl-CoA dehydrogenase FadE	1	GDKOHJ_04375
GDKOHJ_04370	D-sedoheptulose 7-phosphate isomerase	1	GDKOHJ_04370
GDKOHJ_04360	putative glutamine amidotransferase YafJ	1	GDKOHJ_04360
GDKOHJ_04290	Sigma-54 factor interaction domain-containing protein	1	GDKOHJ_04290
GDKOHJ_04350	Cell wall-associated hydrolase, NlpC_P60 family	1	GDKOHJ_04350
GDKOHJ_04340	REP-associated tyrosine transposase RayT	1	GDKOHJ_04340
GDKOHJ_04330	Putative flagellar export/assembly protein LfhA	1	GDKOHJ_04330
GDKOHJ_04325	Flagellar biosynthesis protein FlhB	1	GDKOHJ_04325
GDKOHJ_04320	flagellar biosynthetic protein FliR	1	GDKOHJ_04320
GDKOHJ_04315	Flagellar biosynthesis protein FliQ	1	GDKOHJ_04315
GDKOHJ_04310	flagellar type III secretion system pore protein FliP	1	GDKOHJ_04310
GDKOHJ_04305	Flagellar motor switch protein FliN	1	GDKOHJ_04305
GDKOHJ_04300	Flagellar motor switch protein FliN-like C-terminal domain-containing protein	1	GDKOHJ_04300
GDKOHJ_04355	peptidoglycan meso-diaminopimelic acid protein amidase	1	GDKOHJ_04355
GDKOHJ_17815	D-serine ammonia-lyase	1	GDKOHJ_17815
GDKOHJ_17810	multidrug efflux MFS transporter permease subunit EmrY	1	GDKOHJ_17810
GDKOHJ_17805	multidrug efflux MFS transporter periplasmic adaptor subunit EmrK	1	GDKOHJ_17805
GDKOHJ_17800	Protein EvgL	1	GDKOHJ_17800
GDKOHJ_17795	acid-sensing system DNA-binding response regulator EvgA	1	GDKOHJ_17795
GDKOHJ_17790	acid-sensing system histidine kinase EvgS	1	GDKOHJ_17790
GDKOHJ_17785	CoA:oxalate CoA-transferase	1	GDKOHJ_17785
GDKOHJ_17780	transporter YfdV	1	GDKOHJ_17780
GDKOHJ_16560	SsrA-binding protein SmpB	1	GDKOHJ_16560
GDKOHJ_17770	formyl-CoA transferase	1	GDKOHJ_17770
GDKOHJ_17765	Protein YfdX	1	GDKOHJ_17765
GDKOHJ_17760	Lipoprotein	1	GDKOHJ_17760
GDKOHJ_17755	DUF2545 domain-containing protein	1	GDKOHJ_17755
GDKOHJ_17750	kdo(2)-lipid IV(A) palmitoleoyltransferase	1	GDKOHJ_17750
GDKOHJ_17745	membrane protein YpdK	1	GDKOHJ_17745
GDKOHJ_04270	flagellar assembly protein FliH	1	GDKOHJ_04270
GDKOHJ_04265	flagellar protein export ATPase FliI	1	GDKOHJ_04265
GDKOHJ_17775	oxalyl-CoA decarboxylase	1	GDKOHJ_17775
GDKOHJ_16550	glutarate dioxygenase GlaH	1	GDKOHJ_16550
GDKOHJ_16545	L-2-hydroxyglutarate oxidase	1	GDKOHJ_16545
GDKOHJ_16540	NADP-dependent succinate-semialdehyde dehydrogenase	1	GDKOHJ_16540
GDKOHJ_16535	4-aminobutyrate--2-oxoglutarate transaminase	1	GDKOHJ_16535
GDKOHJ_16530	GABA permease	1	GDKOHJ_16530
GDKOHJ_16525	DNA-binding transcriptional regulator CsiR	1	GDKOHJ_16525
GDKOHJ_16520	potassium binding protein Kbp	1	GDKOHJ_16520
GDKOHJ_16515	UPF0057 membrane protein YqaE	1	GDKOHJ_16515
GDKOHJ_17820	D-serine transporter DsdX	1	GDKOHJ_17820
GDKOHJ_16505	thiosulfate sulfurtransferase YgaP	1	GDKOHJ_16505
GDKOHJ_16500	DNA-binding protein StpA	1	GDKOHJ_16500
GDKOHJ_16495	L-alanine exporter AlaE	1	GDKOHJ_16495
GDKOHJ_16490	DUF2002 domain-containing protein	1	GDKOHJ_16490
GDKOHJ_16485	Uncharacterized protein YgaM	1	GDKOHJ_16485
GDKOHJ_17840	Sucrose permease	1	GDKOHJ_17840
GDKOHJ_17835	aminoimidazole riboside kinase	1	GDKOHJ_17835
GDKOHJ_17830	sucrose-6-phosphate hydrolase	1	GDKOHJ_17830
GDKOHJ_17825	DNA-binding transcriptional regulator, LacI/PurR family	1	GDKOHJ_17825
GDKOHJ_16510	DNA-binding transcriptional regulator, ArsR family	1	GDKOHJ_16510
GDKOHJ_22005	electron transport complex subunit RsxB	1	GDKOHJ_22005
GDKOHJ_22000	electron transport complex subunit RsxC	1	GDKOHJ_22000
GDKOHJ_21995	electron transport complex subunit RsxD	1	GDKOHJ_21995
GDKOHJ_21990	electron transport complex subunit RsxG	1	GDKOHJ_21990
GDKOHJ_21985	electron transport complex subunit RsxE	1	GDKOHJ_21985
GDKOHJ_21980	endonuclease III	1	GDKOHJ_21980
GDKOHJ_21975	dipeptide/tripeptide permease DtpA	1	GDKOHJ_21975
GDKOHJ_21970	glutathione transferase GstA	1	GDKOHJ_21970
GDKOHJ_09860	DUF943 domain-containing protein	1	GDKOHJ_09860
GDKOHJ_06400	Biofilm development YmgB/AriR family protein	1	GDKOHJ_06400
GDKOHJ_06395	Uncharacterized conserved protein, contains a phytase-like domain	1	GDKOHJ_06395
GDKOHJ_06390	IS66 family transposase	1	GDKOHJ_06390
GDKOHJ_06385	AlpA family phage regulatory protein	1	GDKOHJ_06385
GDKOHJ_06380	Aec62	1	GDKOHJ_06380
GDKOHJ_06375	DUF3987 domain-containing protein	1	GDKOHJ_06375
GDKOHJ_06370	putative GTPase	1	GDKOHJ_06370
GDKOHJ_06365	autotransporter adhesin Ag43	1	GDKOHJ_06365
GDKOHJ_06410	Protein YkiE	1	GDKOHJ_06410
GDKOHJ_22100	two-component system sensor histidine kinase RstB	1	GDKOHJ_22100
GDKOHJ_22095	DNA replication terminus site-binding protein	1	GDKOHJ_22095
GDKOHJ_22090	class II fumarate hydratase	1	GDKOHJ_22090
